,Date,Date,Date,Calories/100g
201085101.0,147,2018-04-29,2021-04-25,214629.0
201118101.0,9,2018-04-29,2018-09-02,8592.0
201121101.0,144,2018-04-29,2021-04-18,140397.0
201127101.0,25,2018-04-29,2021-02-07,40506.0
201128101.0,132,2018-04-29,2021-04-25,209690.0
201133101.0,154,2018-04-29,2021-04-25,104109.0
201139101.0,76,2018-05-27,2021-02-14,64640.0
201140101.0,17,2018-04-29,2018-08-26,39998.0
201147101.0,94,2018-04-29,2020-06-14,82108.0
201151101.0,119,2018-04-29,2021-04-18,252780.0
201156101.0,119,2018-05-06,2021-04-18,285806.0
201164101.0,65,2018-04-29,2020-05-10,63839.0
201166101.0,48,2018-04-29,2021-04-25,47809.0
201176101.0,135,2018-04-29,2021-04-25,302469.0
201186101.0,139,2018-04-29,2021-04-25,189274.0
201189101.0,50,2018-04-29,2019-12-01,42579.0
201194101.0,135,2018-04-29,2021-04-25,143029.0
201196101.0,150,2018-04-29,2021-04-25,370997.0
201200101.0,19,2018-06-24,2019-06-09,4312.0
201204101.0,146,2018-04-29,2021-04-18,245100.0
201212101.0,145,2018-04-29,2021-04-25,224291.0
201213101.0,135,2018-04-29,2021-04-25,294298.0
202005101.0,144,2018-04-29,2021-04-25,227265.0
202006101.0,52,2018-04-29,2021-04-25,52506.0
202015101.0,141,2018-04-29,2021-04-25,103254.0
202018101.0,93,2018-04-29,2021-04-25,117287.0
202030101.0,35,2018-04-29,2019-10-06,53681.0
202046103.0,147,2018-04-29,2021-04-18,124348.0
202054101.0,142,2018-04-29,2021-04-25,129754.0
202067102.0,45,2018-04-29,2019-09-29,30334.0
202088101.0,153,2018-04-29,2021-04-25,71786.0
202089101.0,30,2018-05-06,2019-09-08,22562.0
202090101.0,82,2018-06-03,2021-04-25,72119.0
202093101.0,148,2018-04-29,2021-04-25,110722.0
202097101.0,128,2018-04-29,2021-04-25,205884.0
202112101.0,155,2018-04-29,2021-04-25,536755.0
202113101.0,137,2018-04-29,2021-04-25,251741.0
202121101.0,136,2018-04-29,2021-04-25,124062.0
202122102.0,98,2018-05-06,2021-04-04,84814.0
202133101.0,19,2018-04-29,2019-08-11,9460.0
202137101.0,125,2018-04-29,2021-04-25,170965.0
202142101.0,108,2018-04-29,2021-04-25,161777.0
202153101.0,150,2018-04-29,2021-04-25,235169.0
202160101.0,97,2018-04-29,2021-04-25,60571.0
202166101.0,4,2018-04-29,2018-05-27,959.0
202168101.0,127,2018-04-29,2021-04-25,126942.0
202171101.0,145,2018-04-29,2021-04-25,128161.0
202178101.0,95,2018-04-29,2021-04-18,133283.0
202179101.0,14,2018-04-29,2018-12-02,14716.0
202181102.0,144,2018-04-29,2021-04-25,61169.0
202201101.0,109,2018-04-29,2021-04-25,200623.0
202206101.0,111,2018-04-29,2021-04-25,75246.0
202208101.0,140,2018-04-29,2021-04-25,262498.0
202210101.0,8,2018-04-29,2018-06-17,17319.0
202231101.0,64,2018-05-06,2021-01-24,49422.0
202236101.0,63,2018-04-29,2021-04-11,135319.0
202237101.0,129,2018-04-29,2021-04-25,120353.0
202241101.0,60,2018-04-29,2019-06-16,79605.0
202244101.0,129,2018-05-13,2021-04-25,113037.0
202246101.0,143,2018-04-29,2021-04-25,125535.0
202250101.0,92,2018-04-29,2021-04-18,107823.0
202264101.0,100,2018-04-29,2020-09-13,144501.0
202268101.0,151,2018-04-29,2021-04-25,225544.0
203001104.0,61,2018-07-29,2021-04-25,64312.0
203007101.0,95,2018-04-29,2021-04-25,70907.0
203008101.0,100,2018-04-29,2020-03-22,124359.0
203017101.0,132,2018-04-29,2021-04-25,155657.0
203019101.0,19,2018-05-06,2019-02-17,15353.0
203020101.0,143,2018-04-29,2021-04-25,140294.0
203023101.0,147,2018-04-29,2021-04-25,201068.0
203042105.0,143,2018-04-29,2021-04-25,332860.0
203044101.0,133,2018-04-29,2021-04-25,293234.0
203049101.0,130,2018-04-29,2021-04-25,137016.0
203054101.0,88,2018-04-29,2021-03-28,185163.0
203072101.0,134,2018-04-29,2021-04-25,159314.0
203074101.0,128,2018-05-06,2021-04-25,161506.0
203081101.0,135,2018-05-06,2021-04-25,221191.0
203086101.0,51,2018-04-29,2019-08-04,97810.0
203090101.0,135,2018-04-29,2021-04-25,131688.0
203095101.0,142,2018-04-29,2021-04-25,258131.0
203108101.0,121,2018-04-29,2021-04-18,112049.0
203109102.0,77,2018-05-13,2021-04-25,59374.0
203116101.0,120,2018-04-29,2021-04-25,87749.0
203117101.0,72,2018-05-06,2019-12-22,116742.0
203118101.0,57,2018-04-29,2021-01-24,101895.0
203119101.0,151,2018-04-29,2021-04-25,206278.0
203123101.0,121,2018-04-29,2021-04-25,164160.0
203131101.0,152,2018-04-29,2021-04-25,506725.0
203136101.0,152,2018-04-29,2021-04-25,94790.0
203139101.0,128,2018-04-29,2021-04-25,44357.0
203147101.0,156,2018-04-29,2021-04-25,259271.0
203159101.0,107,2018-04-29,2021-04-18,50236.0
203168102.0,136,2018-04-29,2021-04-25,85831.0
204003101.0,144,2018-04-29,2021-04-25,274418.0
204005101.0,116,2018-04-29,2021-04-11,86740.0
204025101.0,34,2018-04-29,2018-12-30,51367.0
204025103.0,114,2019-01-13,2021-04-25,156426.0
204027104.0,128,2018-04-29,2021-04-25,116234.0
204037103.0,156,2018-04-29,2021-04-25,362560.0
204038101.0,156,2018-04-29,2021-04-25,186130.0
204052101.0,40,2018-04-29,2019-03-24,29389.0
204053101.0,147,2018-04-29,2021-04-25,125644.0
204057101.0,150,2018-04-29,2021-04-25,93290.0
204062101.0,110,2018-05-27,2021-04-18,138497.0
204064101.0,110,2018-04-29,2021-04-25,283379.0
204074101.0,125,2018-04-29,2021-04-25,230262.0
204075101.0,95,2018-04-29,2020-10-11,109924.0
204076101.0,65,2018-04-29,2021-04-25,131469.0
204090101.0,152,2018-04-29,2021-04-25,176172.0
204091101.0,148,2018-04-29,2021-04-25,91496.0
204100101.0,8,2018-04-29,2018-09-02,6834.0
204106101.0,115,2018-04-29,2021-04-18,121038.0
205002101.0,103,2018-05-06,2021-04-18,204678.0
205005101.0,82,2018-04-29,2021-04-25,137180.0
205006101.0,97,2018-04-29,2021-04-25,104693.0
205007101.0,123,2018-04-29,2021-02-28,152412.0
205017101.0,99,2018-04-29,2021-04-18,79060.0
205040101.0,16,2018-05-27,2018-09-09,19953.0
205041101.0,58,2018-05-27,2021-02-28,36145.0
205049101.0,142,2018-04-29,2021-04-25,474302.0
205072101.0,108,2018-04-29,2021-04-18,143650.0
205088101.0,91,2018-05-06,2021-04-25,49786.0
205110101.0,115,2018-04-29,2021-04-18,134151.0
205112101.0,144,2018-05-06,2021-04-25,155599.0
205113101.0,84,2018-04-29,2021-04-18,112264.0
206001101.0,36,2018-05-06,2019-11-17,24548.0
206013101.0,112,2018-04-29,2021-04-25,124775.0
206016101.0,109,2018-05-06,2021-04-25,69851.0
206027101.0,138,2018-04-29,2021-04-25,116110.0
206034101.0,96,2018-04-29,2020-04-19,43785.0
206035101.0,56,2018-05-06,2021-03-28,99562.0
206036101.0,132,2018-04-29,2021-04-25,91614.0
206041101.0,153,2018-04-29,2021-04-25,165374.0
206044101.0,44,2018-04-29,2019-10-06,42316.0
206050101.0,17,2018-04-29,2018-10-07,27410.0
206054101.0,99,2018-05-13,2021-04-11,212917.0
206056101.0,144,2018-04-29,2021-04-25,88916.0
206068101.0,51,2018-05-06,2019-06-16,36041.0
206073101.0,131,2018-04-29,2021-04-25,195284.0
206077101.0,49,2018-05-20,2020-07-12,38271.0
206079101.0,88,2018-04-29,2021-04-25,87174.0
206085101.0,107,2018-05-06,2021-04-18,85037.0
206089101.0,148,2018-04-29,2021-04-25,261955.0
206092101.0,155,2018-04-29,2021-04-25,229554.0
206096101.0,156,2018-04-29,2021-04-25,593917.0
206102101.0,106,2018-04-29,2021-04-25,185365.0
206103101.0,113,2018-05-06,2021-04-25,138401.0
206111101.0,151,2018-04-29,2021-04-25,145859.0
207008103.0,89,2018-05-13,2021-04-25,118310.0
207013101.0,80,2018-04-29,2019-12-01,112856.0
207015101.0,136,2018-04-29,2021-04-25,155413.0
207018101.0,134,2018-04-29,2021-04-25,187441.0
207024101.0,49,2018-04-29,2021-04-25,53046.0
207033102.0,48,2018-05-06,2021-04-18,76331.0
207034101.0,90,2018-04-29,2021-04-11,146870.0
207035101.0,62,2018-06-24,2021-03-28,155049.0
207040102.0,118,2018-04-29,2020-08-16,164881.0
207045101.0,69,2018-05-13,2021-04-25,79566.0
207048101.0,144,2018-04-29,2021-04-25,334267.0
207049101.0,56,2018-04-29,2021-02-28,65076.0
209004101.0,89,2018-05-13,2020-12-06,84247.0
209010101.0,131,2018-05-06,2021-04-25,121462.0
209014102.0,141,2018-04-29,2021-04-25,193686.0
209032101.0,138,2018-04-29,2021-04-25,95647.0
209053101.0,96,2018-05-06,2021-04-18,41358.0
209055101.0,40,2018-04-29,2019-05-12,82655.0
209062101.0,52,2018-04-29,2019-08-11,44867.0
209066101.0,88,2018-04-29,2021-03-28,60174.0
209069101.0,142,2018-04-29,2021-04-25,153443.0
209070101.0,30,2018-04-29,2019-06-02,67481.0
209085101.0,58,2018-05-06,2019-12-29,29987.0
210001101.0,154,2018-04-29,2021-04-25,156474.0
210008101.0,13,2018-06-03,2021-04-25,12149.0
210012101.0,121,2018-04-29,2021-04-25,116278.0
210016101.0,129,2018-04-29,2021-04-25,172663.0
210032101.0,134,2018-04-29,2021-04-25,108647.0
210043101.0,87,2018-04-29,2021-04-25,328303.0
210044101.0,128,2018-07-29,2021-04-25,97011.0
210050101.0,124,2018-04-29,2021-04-25,89549.0
210064101.0,147,2018-04-29,2021-04-25,247514.0
210070101.0,105,2018-04-29,2021-03-28,70015.0
210083101.0,58,2018-04-29,2021-04-25,67031.0
210097101.0,105,2018-05-27,2021-04-11,86519.0
211005101.0,102,2018-04-29,2021-04-25,239903.0
211013103.0,149,2018-04-29,2021-04-25,330243.0
211017101.0,57,2018-04-29,2020-02-16,76894.0
211041101.0,143,2018-05-06,2021-04-25,323855.0
211043101.0,115,2018-04-29,2021-04-25,149318.0
211046101.0,153,2018-04-29,2021-04-25,127882.0
211048101.0,41,2018-04-29,2021-02-21,51870.0
211061101.0,62,2018-04-29,2019-11-03,144806.0
211067101.0,2,2018-04-29,2018-05-13,1616.0
211069101.0,119,2018-04-29,2021-04-25,62042.0
211073101.0,134,2018-04-29,2021-04-25,200374.0
211074101.0,113,2018-04-29,2021-04-25,74664.0
211075102.0,3,2018-04-29,2018-05-13,1558.0
211094101.0,156,2018-04-29,2021-04-25,227507.0
211096101.0,151,2018-04-29,2021-04-25,259912.0
212016101.0,122,2018-04-29,2021-04-25,102099.0
212019103.0,147,2018-04-29,2021-04-25,146994.0
212036101.0,26,2018-04-29,2018-11-04,12152.0
212038101.0,123,2018-04-29,2021-04-18,191056.0
212044101.0,128,2018-04-29,2021-04-25,201734.0
212050101.0,18,2018-04-29,2018-10-28,16831.0
212065101.0,155,2018-04-29,2021-04-25,634835.0
212070101.0,21,2018-04-29,2018-11-18,19139.0
212072101.0,46,2018-04-29,2019-03-24,36772.0
213003101.0,134,2018-04-29,2021-04-25,215648.0
213006101.0,135,2018-04-29,2021-04-25,170847.0
213013101.0,41,2018-04-29,2019-02-17,119283.0
214002101.0,16,2018-04-29,2018-12-30,7513.0
214003101.0,146,2018-04-29,2021-04-25,107323.0
214009101.0,102,2018-04-29,2021-04-25,69843.0
214016101.0,136,2018-04-29,2021-04-25,129833.0
214018101.0,71,2018-04-29,2020-11-01,72226.0
214024101.0,113,2018-04-29,2021-04-18,67369.0
214025101.0,2,2018-09-30,2018-10-07,1866.0
214040101.0,41,2018-04-29,2021-04-18,93407.0
214044101.0,150,2018-04-29,2021-04-25,178669.0
214048101.0,122,2018-04-29,2020-12-06,309575.0
217007101.0,40,2018-05-06,2020-03-22,70518.0
217008101.0,8,2018-04-29,2018-12-23,6807.0
217016103.0,61,2018-04-29,2021-03-28,55636.0
217017101.0,131,2018-04-29,2021-04-25,112153.0
217018101.0,118,2018-04-29,2021-03-21,63334.0
217027101.0,53,2018-04-29,2020-01-19,40576.0
217030101.0,127,2018-04-29,2021-04-11,109045.0
219008101.0,38,2018-06-03,2019-09-08,70772.0
219010101.0,107,2018-05-13,2021-04-25,108085.0
219012101.0,127,2018-04-29,2020-11-08,188552.0
219015101.0,36,2018-07-22,2021-04-25,27543.0
219018101.0,29,2018-04-29,2019-04-14,15820.0
219021101.0,146,2018-04-29,2021-04-25,268342.0
219023101.0,125,2018-04-29,2021-04-25,67007.0
219031101.0,130,2018-04-29,2021-04-18,205157.0
219036101.0,122,2018-04-29,2021-04-25,98072.0
219037101.0,109,2018-04-29,2021-02-28,164018.0
219045101.0,156,2018-04-29,2021-04-25,224695.0
219054101.0,121,2018-04-29,2021-04-25,253759.0
219063101.0,128,2018-04-29,2021-04-25,205723.0
219067101.0,107,2018-04-29,2021-03-28,106386.0
219072101.0,11,2018-04-29,2018-07-15,19389.0
219077101.0,11,2018-04-29,2018-12-30,15020.0
219081101.0,73,2018-06-03,2021-04-25,148096.0
219084101.0,123,2018-04-29,2021-04-18,162886.0
219087101.0,142,2018-05-06,2021-04-25,172374.0
222008101.0,152,2018-04-29,2021-04-25,320560.0
222012105.0,119,2018-04-29,2021-04-25,220711.0
222013101.0,64,2018-04-29,2021-04-25,40784.0
222018101.0,131,2018-05-06,2021-04-25,58819.0
222019101.0,136,2018-04-29,2021-03-28,143877.0
222023101.0,85,2018-05-06,2021-04-25,47858.0
224018101.0,93,2018-07-01,2021-04-25,53279.0
224029101.0,138,2018-04-29,2021-04-25,205820.0
224039101.0,129,2018-04-29,2021-04-25,134666.0
224041101.0,2,2019-03-03,2019-03-10,957.0
224051101.0,95,2018-06-03,2021-03-21,130380.0
224079101.0,80,2018-04-29,2021-03-28,219031.0
224080101.0,144,2018-04-29,2021-04-25,200715.0
224081101.0,83,2018-04-29,2021-03-28,108235.0
224086101.0,39,2018-05-27,2020-10-11,18041.0
224088101.0,129,2018-04-29,2021-03-28,133126.0
224098101.0,135,2018-04-29,2021-04-25,117652.0
224100101.0,84,2018-05-06,2021-04-18,59659.0
224106101.0,147,2018-04-29,2021-04-25,148301.0
224112101.0,132,2018-04-29,2021-04-25,357957.0
224116101.0,115,2018-04-29,2021-04-25,37251.0
224117101.0,149,2018-04-29,2021-04-25,342245.0
224124101.0,140,2018-04-29,2021-04-25,277265.0
225002101.0,155,2018-04-29,2021-04-25,358723.0
225016105.0,123,2018-04-29,2021-04-25,78092.0
225027101.0,120,2018-04-29,2021-04-25,241803.0
225036101.0,124,2018-04-29,2021-04-25,156201.0
225040101.0,154,2018-04-29,2021-04-25,123815.0
225048101.0,136,2018-04-29,2021-04-18,227509.0
225051101.0,125,2018-04-29,2021-04-25,264112.0
225053101.0,118,2018-04-29,2021-03-28,80647.0
225066101.0,152,2018-04-29,2021-04-18,211740.0
225074101.0,126,2018-04-29,2021-04-11,175576.0
225077101.0,113,2018-04-29,2021-04-18,164443.0
225092101.0,94,2018-04-29,2021-04-25,115753.0
225094101.0,122,2018-04-29,2021-03-28,257194.0
225097101.0,135,2018-04-29,2021-04-25,293423.0
225104101.0,11,2018-04-29,2018-08-12,8903.0
225106101.0,84,2018-04-29,2021-04-11,88046.0
225110102.0,147,2018-05-06,2021-04-25,337151.0
225111101.0,97,2018-04-29,2021-04-25,179532.0
225113101.0,17,2018-07-01,2019-11-03,24699.0
225126101.0,100,2018-04-29,2020-10-11,147856.0
225129101.0,125,2018-04-29,2021-04-25,131119.0
225133101.0,109,2018-05-13,2021-04-25,99102.0
225141101.0,128,2018-04-29,2021-04-25,97450.0
225144101.0,140,2018-04-29,2021-04-25,133883.0
225145101.0,145,2018-04-29,2021-04-25,220467.0
225150101.0,133,2018-05-27,2021-04-25,252285.0
225161102.0,63,2018-04-29,2021-02-21,74154.0
225163101.0,99,2018-05-27,2021-04-25,82768.0
225179101.0,149,2018-04-29,2021-04-25,405760.0
225198101.0,138,2018-04-29,2021-04-18,476121.0
225200101.0,69,2018-04-29,2020-03-22,48356.0
225204101.0,118,2018-04-29,2021-04-25,219448.0
225223101.0,37,2018-04-29,2021-03-14,38810.0
225225101.0,102,2018-04-29,2020-07-12,131541.0
225228101.0,5,2018-06-24,2018-10-07,12292.0
225230101.0,141,2018-04-29,2021-04-25,126356.0
225238101.0,128,2018-04-29,2021-04-18,399807.0
238001101.0,153,2018-04-29,2021-04-25,259061.0
238003101.0,88,2018-04-29,2021-03-28,120082.0
238010101.0,62,2018-04-29,2021-04-25,141560.0
238022101.0,51,2018-07-22,2021-04-18,58182.0
238026101.0,75,2018-04-29,2019-10-06,54510.0
239009101.0,143,2018-04-29,2021-04-25,117038.0
239011101.0,138,2018-04-29,2021-04-18,126830.0
239038101.0,151,2018-04-29,2021-04-18,110754.0
239044101.0,120,2018-05-27,2021-04-25,117849.0
239048101.0,132,2018-04-29,2021-03-28,78834.0
239052101.0,73,2018-05-06,2021-04-25,219042.0
239065101.0,109,2018-04-29,2021-04-25,313623.0
240026101.0,140,2018-04-29,2021-04-25,237865.0
240032101.0,140,2018-04-29,2021-04-25,158613.0
240033101.0,110,2018-05-06,2021-04-25,120864.0
240035101.0,146,2018-04-29,2021-04-25,140785.0
240041101.0,108,2018-04-29,2021-04-18,118744.0
240043101.0,96,2018-04-29,2021-04-25,71035.0
240047101.0,124,2018-04-29,2021-04-25,278290.0
240048101.0,152,2018-05-27,2021-04-25,112889.0
240050101.0,142,2018-04-29,2021-04-25,258945.0
240058101.0,89,2018-04-29,2021-04-04,65163.0
240065101.0,53,2018-04-29,2019-08-04,88215.0
241011101.0,32,2018-04-29,2019-10-06,21005.0
241012101.0,137,2018-05-06,2021-04-18,92509.0
242033101.0,134,2018-04-29,2021-04-25,117551.0
242034101.0,15,2018-05-06,2018-11-04,22516.0
242049101.0,96,2018-04-29,2020-03-22,140696.0
244008101.0,78,2018-05-06,2021-04-18,99314.0
244033101.0,126,2018-04-29,2021-04-25,204160.0
244034101.0,142,2018-04-29,2021-04-25,246230.0
244036101.0,155,2018-04-29,2021-04-25,133521.0
244039101.0,140,2018-04-29,2021-04-11,492106.0
244042101.0,123,2018-04-29,2021-04-25,315528.0
244049101.0,154,2018-04-29,2021-04-25,611828.0
244050101.0,145,2018-04-29,2021-03-28,225624.0
244051101.0,65,2018-04-29,2021-02-14,80718.0
244054101.0,138,2018-04-29,2021-04-25,120962.0
245005101.0,83,2018-05-27,2021-04-25,82568.0
245014101.0,151,2018-04-29,2021-04-25,132017.0
245035101.0,36,2018-05-27,2019-10-27,12093.0
245045101.0,120,2018-04-29,2021-04-25,63511.0
245102101.0,104,2018-05-06,2021-04-25,96298.0
245107101.0,145,2018-04-29,2021-04-25,111455.0
245113101.0,110,2018-04-29,2021-04-25,74381.0
245119101.0,152,2018-04-29,2021-04-25,115854.0
245124103.0,60,2018-06-24,2020-11-08,98881.0
245135101.0,65,2018-05-06,2020-12-27,90577.0
245145101.0,37,2018-04-29,2021-04-25,70828.0
245148101.0,84,2018-04-29,2021-04-25,78619.0
245163101.0,34,2018-04-29,2018-12-30,33155.0
245167101.0,91,2018-05-06,2021-04-25,227955.0
245181101.0,153,2018-04-29,2021-04-25,190729.0
245182101.0,21,2018-04-29,2021-03-28,10454.0
245191101.0,40,2018-06-03,2020-11-08,39787.0
245196101.0,34,2018-04-29,2021-03-28,41263.0
245197101.0,149,2018-04-29,2021-04-25,250963.0
245198102.0,148,2018-04-29,2021-04-25,99306.0
245199102.0,3,2018-04-29,2018-05-20,2248.0
245201101.0,11,2018-04-29,2018-11-04,16838.0
245213105.0,153,2018-04-29,2021-04-25,205569.0
245217101.0,84,2018-05-06,2021-04-25,56255.0
245222101.0,67,2018-04-29,2021-04-18,69752.0
245230101.0,126,2018-05-27,2021-04-25,77091.0
245236103.0,127,2018-04-29,2021-04-25,115705.0
245239102.0,21,2018-05-06,2018-12-16,14618.0
245240101.0,81,2018-04-29,2021-04-18,26219.0
245241101.0,145,2018-04-29,2021-04-25,118287.0
245249101.0,156,2018-04-29,2021-04-25,213531.0
245255101.0,50,2018-04-29,2021-04-11,151606.0
245264101.0,143,2018-04-29,2021-04-25,161194.0
245265101.0,142,2018-04-29,2021-04-25,238346.0
245273101.0,56,2018-06-24,2021-03-28,99974.0
245274101.0,20,2018-05-06,2018-09-23,9815.0
245276101.0,143,2018-04-29,2021-04-25,610458.0
245278101.0,87,2018-04-29,2021-03-28,105601.0
245279101.0,152,2018-04-29,2021-04-25,105283.0
245281101.0,122,2018-04-29,2021-04-25,94882.0
245287101.0,132,2018-04-29,2021-04-25,239627.0
245290101.0,135,2018-04-29,2021-04-18,414716.0
245322101.0,80,2018-04-29,2021-04-18,50445.0
245334101.0,115,2018-05-06,2021-04-25,115572.0
245336101.0,11,2018-04-29,2018-07-15,14440.0
245347101.0,34,2018-04-29,2020-06-07,37902.0
245348101.0,126,2018-04-29,2021-04-25,188851.0
245350101.0,141,2018-04-29,2021-03-21,179638.0
245352101.0,121,2018-04-29,2021-04-11,187287.0
245359101.0,24,2019-06-23,2020-12-06,68569.0
245363101.0,69,2018-05-06,2021-04-18,54558.0
245367101.0,5,2018-07-01,2019-02-17,5289.0
245371101.0,122,2018-04-29,2021-04-25,151530.0
245372101.0,53,2018-04-29,2021-02-28,82326.0
245376101.0,59,2018-04-29,2021-04-18,56413.0
245377101.0,128,2018-04-29,2021-03-28,184985.0
245380101.0,26,2018-05-27,2019-04-21,23739.0
245381101.0,92,2018-05-06,2021-04-25,82390.0
245387103.0,48,2018-04-29,2020-12-06,31095.0
245388101.0,74,2018-04-29,2021-04-25,34518.0
245393101.0,47,2018-07-22,2020-01-26,49827.0
245397101.0,131,2018-05-13,2021-04-11,127087.0
245400101.0,95,2018-05-13,2020-04-19,93011.0
245401101.0,93,2018-04-29,2021-04-25,55833.0
245402101.0,131,2018-04-29,2021-04-25,123604.0
245404102.0,88,2018-05-13,2020-07-12,75655.0
245406101.0,13,2018-05-06,2018-12-02,11364.0
245413101.0,107,2018-04-29,2021-04-25,175515.0
245415101.0,129,2018-04-29,2021-04-25,86791.0
245419101.0,128,2018-04-29,2021-04-25,241061.0
245420101.0,135,2018-04-29,2021-04-25,185708.0
245421101.0,72,2018-04-29,2021-04-25,168304.0
245429101.0,6,2018-04-29,2018-07-08,4006.0
246013111.0,127,2018-04-29,2021-04-25,104816.0
246019101.0,68,2018-05-13,2021-04-25,62081.0
246034101.0,154,2018-04-29,2021-04-25,288827.0
246039101.0,113,2018-04-29,2021-04-25,106698.0
246042101.0,139,2018-04-29,2021-04-25,106746.0
246044105.0,151,2018-04-29,2021-04-25,179745.0
246061101.0,149,2018-04-29,2021-04-25,122523.0
246074102.0,140,2018-04-29,2021-04-25,145982.0
246108101.0,121,2018-05-06,2021-04-25,65194.0
246116103.0,118,2018-05-06,2021-04-25,133151.0
246125101.0,145,2018-04-29,2021-04-25,229661.0
246129101.0,68,2018-04-29,2021-04-25,56940.0
246132101.0,82,2018-04-29,2020-03-15,216933.0
246138101.0,144,2018-04-29,2021-04-25,246886.0
246168101.0,128,2018-04-29,2021-04-25,170629.0
246169101.0,5,2018-05-06,2018-07-29,9329.0
246170101.0,113,2018-04-29,2021-04-18,108628.0
246181101.0,154,2018-04-29,2021-04-25,295184.0
246187101.0,147,2018-04-29,2021-04-25,107579.0
246190102.0,146,2018-04-29,2021-04-25,173028.0
246201101.0,97,2018-04-29,2021-04-25,111856.0
246208101.0,138,2018-04-29,2021-04-25,169200.0
