,Panel ID,CaloriesCalc,Date,DailyConsumption,ID,BMI,Ethnicity,Strata,Location,Lifestage,#HH,Income,Pax
173,133006101.0,6405726.7,144,1588.7218998015874,133006101.0,Under Weight,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
174,133014101.0,2236894.0,142,2250.396378269618,133014101.0,Over Weight,Chinese,Urban,North,Yankys/Matured Families,6+ Member HH,>RM7999 (High),6.0
175,133015101.0,1268335.0,43,4213.7375415282395,133015101.0,Over Weight,Chinese,Urban,North,Teens Aches,6+ Member HH,>RM7999 (High),6.0
176,133029102.0,2064055.0,82,3595.9146341463415,133029102.0,Over Weight,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
177,133031101.0,906214.0,73,1773.412915851272,133031101.0,Healthy,Chinese,Urban,North,Teens Aches,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
178,133039101.0,489858.0,59,1186.0968523002423,133039101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
179,133040101.0,4045028.5,91,1587.530808477237,133040101.0,Obese,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
180,133045101.0,323033.0,63,732.5011337868481,133045101.0,Over Weight,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
181,133052101.0,1066062.0,121,1258.6328217237308,133052101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
182,133056101.0,2215983.0,150,2110.46,133056101.0,Healthy,Others,Urban,North,Yankys/Matured Families,4-5 Member HH,<RM2000 (Low),4.0
183,133057101.0,1031355.0,42,3508.0102040816323,133057101.0,Over Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
184,133065101.0,983958.0,56,2510.0969387755104,133065101.0,Over Weight,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
185,133067101.0,4257997.0,155,3924.421198156682,133067101.0,Healthy,Malay,Urban,North,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
186,133076101.0,2011754.0,83,3462.5714285714284,133076101.0,Obese,Malay,Urban,North,Nesting Families,1-3 Member HH,<RM2000 (Low),2.0
187,133084101.0,589525.0,56,1503.890306122449,133084101.0,Over Weight,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
188,133088101.0,2861788.0,141,2899.4812563323203,133088101.0,Healthy,Malay,Urban,North,Nesting Families,6+ Member HH,RM5000-RM7999 (Mid High),6.0
189,133089101.0,3121056.0,81,5504.507936507936,133089101.0,Healthy,Malay,Urban,North,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
190,133097101.0,2987488.5000000005,143,2984.5039960039967,133097101.0,Under Weight,Malay,Urban,North,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
191,133101101.0,1354376.0,52,3720.813186813187,133101101.0,Healthy,Malay,Urban,North,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
192,133112101.0,4358357.0,144,4323.766865079365,133112101.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
193,133122101.0,698529.0,105,950.3795918367348,133122101.0,Under Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
194,133123101.0,765905.0,106,1032.2169811320755,133123101.0,Under Weight,Others,Urban,North,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
195,133134101.0,172879.0,29,851.6206896551723,133134101.0,Obese,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
196,133135101.0,547291.0,15,5212.295238095238,133135101.0,Obese,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
197,136002101.0,740448.0,150,705.1885714285714,136002101.0,Obese,Chinese,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
198,136011101.0,305011.0,104,418.97115384615387,136011101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
199,136012101.0,1490996.0,143,1489.5064935064934,136012101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM2000-RM2999 (Low High),4.0
200,136014101.0,814893.0,122,954.2072599531615,136014101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,>RM7999 (High),2.0
201,136016101.0,1948992.7,144,1933.5245039682538,136016101.0,Healthy,Malay,Urban,North,Teens Aches,6+ Member HH,RM2000-RM2999 (Low High),6.0
202,136048101.0,728553.0,99,1051.3030303030303,136048101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
203,136051101.0,3191805.0,114,3999.7556390977443,136051101.0,Obese,Others,Urban,North,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
204,136059101.0,1293969.0,114,1621.515037593985,136059101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
205,136066101.0,1451076.0,140,1480.6897959183675,136066101.0,Over Weight,Malay,Urban,North,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
206,136068101.0,1142977.0,140,1166.3030612244897,136068101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
207,136071101.0,242808.0,15,2312.457142857143,136071101.0,Obese,Malay,Urban,North,Nesting Families,6+ Member HH,RM5000-RM7999 (Mid High),6.0
208,136072101.0,2079003.0,79,3759.499095840868,136072101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
209,136073101.0,705087.0,35,2877.906122448979,136073101.0,Healthy,Malay,Urban,North,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
210,136076101.0,5610185.0,155,5170.677419354839,136076101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
211,136078101.0,1396375.4,144,1385.2930555555556,136078101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
212,136084101.0,562844.0,116,693.1576354679803,136084101.0,Over Weight,Chinese,Urban,North,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
213,136089101.0,1423681.0,84,2421.2261904761904,136089101.0,Under Weight,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
214,137002101.0,3982053.0,154,3693.926716141002,137002101.0,Healthy,Others,Urban,North,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
215,137006101.0,743959.0,62,1714.1912442396313,137006101.0,Over Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,>RM7999 (High),4.0
216,137008101.0,4419951.0,141,4478.16717325228,137008101.0,Obese,Malay,Urban,North,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
217,137014101.0,2394963.0,113,3027.7661188369157,137014101.0,Obese,Malay,Urban,North,Teens Aches,6+ Member HH,RM2000-RM2999 (Low High),6.0
218,137018101.0,1378934.0,149,1322.0843720038351,137018101.0,Obese,Malay,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
219,137025101.0,938334.5,57,2351.715538847118,137025101.0,Healthy,Chinese,Urban,North,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
220,137027101.0,2388403.0,135,2527.410582010582,137027101.0,Over Weight,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
221,137029101.0,1150042.0,104,1579.728021978022,137029101.0,Over Weight,Others,Urban,North,Teens Aches,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
222,137033101.0,3442576.0,69,1187.9144237405105,137033101.0,Obese,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
223,137034101.0,1142978.0,61,2676.7634660421545,137034101.0,Healthy,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
224,137036101.0,884140.0,151,836.4616840113529,137036101.0,Obese,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
225,137040101.0,344256.0,130,378.3032967032967,137040101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
226,137059101.0,874700.0,33,3786.580086580087,137059101.0,Under Weight,Malay,Urban,North,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
227,138001101.0,1151342.0,79,2081.992766726944,138001101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
228,138007101.0,161916.0,115,201.13788819875776,138007101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,>RM7999 (High),2.0
229,138008101.0,810682.0,146,793.2309197651664,138008101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
230,138009103.0,872799.0,88,1416.8814935064934,138009103.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
231,138014101.0,2342746.0,152,2201.828947368421,138014101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
232,138015101.0,2674317.0,142,2690.459758551308,138015101.0,Over Weight,Chinese,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
233,138017101.0,1013739.0,115,1259.3031055900622,138017101.0,Over Weight,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
234,138020101.0,357618.0,142,359.77665995975855,138020101.0,Healthy,Chinese,Urban,North,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
235,138030103.0,2209531.0,145,2176.8778325123153,138030103.0,Healthy,Chinese,Urban,North,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
236,138034101.0,1576240.0,141,1597.0010131712258,138034101.0,Over Weight,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
237,138039101.0,2081637.0,147,2022.9708454810495,138039101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
238,138040101.0,903200.0,112,1152.0408163265306,138040101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
239,138045101.0,1100553.0,102,1541.390756302521,138045101.0,Under Weight,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
240,138051101.0,2199267.8999999994,104,3020.972390109889,138051101.0,Healthy,Malay,Urban,North,Teens and Toddlers,6+ Member HH,>RM7999 (High),6.0
241,138053101.0,213850.0,116,263.36206896551727,138053101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
242,138054101.0,2180386.0,145,2148.1635467980295,138054101.0,Healthy,Others,Urban,North,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
243,138056101.0,1432483.0,149,1373.425695110259,138056101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
244,138057101.0,1053488.0,72,2090.253968253968,138057101.0,Under Weight,Others,Urban,North,Teens and Toddlers,6+ Member HH,RM2000-RM2999 (Low High),6.0
245,138060101.0,3351225.0,153,3129.0616246498603,138060101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
246,138065101.0,1882783.5,117,2298.8809523809523,138065101.0,Healthy,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
247,138067101.0,995412.0,109,1304.602883355177,138067101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
248,139001103.0,1609609.0,141,1630.8095238095236,139001103.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
249,139003101.0,561532.0,135,594.2137566137566,139003101.0,Under Weight,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
250,139007101.0,2288809.0,147,2224.304178814383,139007101.0,Under Weight,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
251,139013101.0,1250936.0,108,1654.6772486772486,139013101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
252,139014101.0,2871746.2,151,2716.883822138127,139014101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,>RM7999 (High),2.0
253,139015101.0,347875.0,26,1911.4010989010987,139015101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
254,139016101.0,1746334.0,135,1847.9724867724867,139016101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,>RM7999 (High),2.0
255,139020101.0,1106280.0,128,1234.6875,139020101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
256,139024101.0,1502851.0,142,1511.9225352112676,139024101.0,Obese,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
257,139037101.0,620470.0,138,642.3084886128364,139037101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
258,139039101.0,602485.0,68,1265.7247899159663,139039101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
259,139051101.0,483013.0,26,2653.9175824175827,139051101.0,Over Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,RM2000-RM2999 (Low High),4.0
260,140009101.0,671408.0,149,643.7277085330777,140009101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,>RM7999 (High),4.0
261,140011101.0,1811872.0,111,2331.881595881596,140011101.0,Over Weight,Others,Urban,North,Nesting Families,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
262,140021101.0,2178356.0,82,3795.0452961672477,140021101.0,Under Weight,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,<RM2000 (Low),4.0
263,140023101.0,4293471.8,115,5333.505341614907,140023101.0,Over Weight,Malay,Urban,North,Teens Aches,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
264,141001111.0,2774580.0,56,1179.6683673469388,141001111.0,Obese,Malay,Urban,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
265,141014101.0,5762715.0,124,1659.7681451612902,141014101.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
266,141019101.0,3169139.0,117,3869.5225885225886,141019101.0,Obese,Others,Urban,North,Teens and Toddlers,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
267,142002101.0,4873985.0,156,4463.356227106227,142002101.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
268,142003112.0,1720645.0,115,2137.447204968944,142003112.0,Healthy,Malay,Urban,North,Nesting Families,6+ Member HH,RM2000-RM2999 (Low High),6.0
269,142021102.0,307746.0,18,2442.4285714285716,142021102.0,Over Weight,Chinese,Urban,North,Teens and Toddlers,6+ Member HH,RM5000-RM7999 (Mid High),6.0
270,142031101.0,1322251.0,148,1276.304054054054,142031101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
271,142042101.0,1044113.0,48,3107.479166666667,142042101.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
272,142048101.0,962053.0,143,961.0919080919082,142048101.0,Under Weight,Others,Urban,North,Teens Aches,6+ Member HH,RM2000-RM2999 (Low High),6.0
273,142049101.0,4852129.0,156,4443.341575091576,142049101.0,Under Weight,Malay,Urban,North,Teens Aches,6+ Member HH,<RM2000 (Low),6.0
274,142051101.0,1022435.0,99,1475.3751803751804,142051101.0,Under Weight,Chinese,Urban,North,Nesting Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
275,142052101.0,478203.0,28,2439.811224489796,142052101.0,Under Weight,Malay,Urban,North,Teens Aches,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
276,142054101.0,3299782.0,141,3343.244174265451,142054101.0,Obese,Malay,Urban,North,Teens and Toddlers,6+ Member HH,<RM2000 (Low),6.0
277,152008101.0,1134885.0,123,1318.1010452961673,152008101.0,Healthy,Chinese,Rural,North,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
278,152009102.0,3632093.0,95,5461.793984962406,152009102.0,Healthy,Malay,Urban,North,Teens and Toddlers,4-5 Member HH,>RM7999 (High),4.0
279,152010101.0,136503.0,13,1500.032967032967,152010101.0,Healthy,Malay,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
280,152015101.0,2830808.0,95,4256.854135338346,152015101.0,Over Weight,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
281,152023101.0,3407105.0,155,3140.188940092166,152023101.0,Over Weight,Malay,Rural,North,Empty Nesters,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
282,152046101.0,2374068.0,144,2355.2261904761904,152046101.0,Healthy,Malay,Rural,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
283,152048101.0,662541.0,47,2013.8024316109422,152048101.0,Obese,Malay,Rural,North,Teens and Toddlers,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
284,152071101.0,542783.0,76,1020.2687969924812,152071101.0,Obese,Malay,Rural,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
285,152074101.0,2350279.0,127,2643.7334083239593,152074101.0,Under Weight,Chinese,Rural,North,Yankys/Matured Families,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
286,152077101.0,1378946.0,72,2736.003968253968,152077101.0,Healthy,Malay,Rural,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
287,152079101.0,2096602.0,147,2037.514091350826,152079101.0,Healthy,Malay,Rural,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
288,153015101.0,3873219.0,155,3569.7870967741937,153015101.0,Healthy,Malay,Rural,North,Teens Aches,4-5 Member HH,<RM2000 (Low),4.0
289,156005101.0,1535113.0,130,1686.9373626373624,156005101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,<RM2000 (Low),2.0
290,156009101.0,1387595.0,154,1287.1938775510205,156009101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
291,156011101.0,1146736.0,95,1724.4150375939848,156011101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
292,156015101.0,1493905.0,154,1385.8116883116884,156015101.0,Healthy,Malay,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
293,156027101.0,5001773.0,141,5067.652482269504,156027101.0,Over Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
294,156040101.0,2624117.0,139,2696.934224049332,156040101.0,Obese,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
295,156046101.0,1010844.7,137,1054.0612095933263,156046101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM3000-RM4999 (Mid Low),2.0
296,156049101.0,678743.0,91,1065.5306122448978,156049101.0,Healthy,Chinese,Urban,North,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
297,156051101.0,1270471.0,129,1406.9446290143965,156051101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,>RM7999 (High),2.0
298,156053101.0,2931033.0,118,3548.466101694915,156053101.0,Under Weight,Malay,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
299,156055101.0,170414.0,70,347.7836734693878,156055101.0,Under Weight,Chinese,Urban,North,Empty Nesters,1-3 Member HH,<RM2000 (Low),2.0
300,156056101.0,1984666.0,155,1829.185253456221,156056101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM5000-RM7999 (Mid High),4.0
301,156057101.0,2320459.0,156,2124.9624542124543,156057101.0,Healthy,Chinese,Urban,North,Yankys/Matured Families,1-3 Member HH,RM2000-RM2999 (Low High),2.0
302,156068101.0,2097032.0,129,2322.294573643411,156068101.0,Over Weight,Malay,Urban,North,Nesting Families,6+ Member HH,RM3000-RM4999 (Mid Low),6.0
303,156071101.0,2209162.0,64,4931.165178571428,156071101.0,Over Weight,Others,Urban,North,Empty Nesters,1-3 Member HH,RM2000-RM2999 (Low High),2.0
304,156076101.0,3029953.0,133,3254.514500537057,156076101.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
305,156078101.0,1908776.0,141,1933.916919959473,156078101.0,Under Weight,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
306,156079101.0,1476223.0,92,2292.271739130435,156079101.0,Healthy,Malay,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
307,156081101.0,1652274.0,136,1735.5819327731092,156081101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
308,156084101.0,2052810.0,145,2022.472906403941,156084101.0,Under Weight,Chinese,Urban,North,Empty Nesters,1-3 Member HH,>RM7999 (High),2.0
309,156091101.0,364379.0,42,1239.3843537414966,156091101.0,Healthy,Chinese,Urban,North,Teens Aches,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
310,156092101.0,1565593.0,87,2570.76026272578,156092101.0,Healthy,Chinese,Urban,North,Teens Aches,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
311,156097101.0,1561611.0,57,3913.812030075188,156097101.0,Under Weight,Chinese,Urban,North,Yankys/Matured Families,4-5 Member HH,RM3000-RM4999 (Mid Low),4.0
312,156098101.0,1463951.0,107,1954.5407209612817,156098101.0,Over Weight,Malay,Urban,North,Teens Aches,1-3 Member HH,RM5000-RM7999 (Mid High),2.0
313,156104101.0,1234842.0,135,1306.7111111111112,156104101.0,Over Weight,Malay,Urban,North,Yankys/Matured Families,1-3 Member HH,>RM7999 (High),2.0
